9.89,1.07
9.31,0.84
2.74,0.67
1.2,4.64
4.29,3.38
8.41,4.74
0.09,5.83
4.07,4.63
5.24,8.77
4.45,2.03
8.34,5.2
5.65,0.36
2.83,2.81
2.1,8.25
2.72,8.95
3.66,1.9
5.6,6.62
0.89,0.7
3.0,7.39
3.43,1.03
4.56,8.91
8.54,8.24
7.37,2.76
7.82,3.59
3.21,2.4
6.67,6.68
3.52,8.15
6.91,4.06
5.26,8.05
7.65,6.94
7.39,3.54
8.86,0.29
8.51,5.44
5.65,7.4
6.28,6.73
9.39,0.32
1.85,3.05
6.7,1.37
6.86,5.89
2.02,5.34
5.93,1.12
9.24,2.47
3.24,8.11
8.43,6.32
7.26,1.0
0.17,1.8
3.33,4.37
4.94,6.0
4.02,7.79
4.19,0.56
9.15,3.04
2.51,5.98
8.82,9.74
8.54,2.92
2.94,7.0
0.12,6.54
4.65,4.73
5.15,8.76
1.11,8.01
7.25,6.91
0.71,2.12
8.79,2.1
8.3,3.32
8.31,3.2
7.12,0.56
1.29,8.58
2.63,5.08
3.94,2.38
2.57,5.27
8.11,2.55
5.97,4.62
9.85,7.75
6.12,5.1
9.85,3.52
5.56,7.25
7.06,6.51
3.0,7.51
1.5,3.73
1.66,3.96
5.69,1.6
8.78,0.69
1.59,5.55
4.17,9.08
4.84,2.43
7.76,8.11
4.57,8.23
3.32,2.55
9.55,6.52
2.17,0.29
8.49,6.21
2.74,5.31
4.3,7.47
8.32,1.42
0.09,5.24
5.6,9.72
6.16,4.71
3.46,7.65
6.09,6.44
9.43,2.66
1.16,7.65
6.1,4.63
5.67,6.29
4.06,5.09
1.71,8.02
5.83,4.6
6.83,6.14
4.05,7.46
8.42,4.65
2.06,4.17
9.66,1.2
9.36,0.59
0.41,2.79
9.78,4.69
4.53,2.79
9.78,6.66
0.38,5.97
2.95,8.11
2.51,5.49
0.09,9.13
4.41,8.26
7.13,4.19
9.52,9.72
4.0,2.77
4.97,4.09
2.87,9.19
0.81,3.18
2.12,1.44
5.56,9.08
0.92,9.21
2.13,0.09
9.81,7.39
0.63,2.65
8.49,1.1
9.07,4.85
5.27,5.42
6.94,7.38
5.77,1.71
7.72,4.54
1.74,8.77
9.29,3.25
9.85,9.99
2.96,5.37
1.28,2.06
7.82,6.84
0.05,1.92
5.2,1.22
3.13,9.3
6.92,9.94
4.03,4.83
8.49,2.16
1.37,2.83
2.25,7.57
0.02,1.79
2.48,8.27
8.23,4.62
2.13,3.44
9.19,7.87
9.82,3.76
8.11,9.95
3.24,8.68
5.44,4.2
6.09,7.16
8.09,1.38
9.84,8.57
3.29,7.15
3.59,0.97
8.81,1.28
8.5,1.75
8.49,8.31
0.92,2.92
5.33,6.49
3.31,3.39
2.91,3.25
1.38,8.77
4.09,3.39
7.58,9.23
2.72,5.47
4.91,8.72
7.36,4.15
9.68,1.11
5.46,1.66
3.65,4.84
4.26,0.02
1.21,2.23
8.92,5.94
0.44,3.83
4.87,8.44
3.04,4.34
6.03,2.1
7.24,1.58
9.82,2.12
3.42,5.58
0.81,2.68
3.67,2.58
8.68,9.82
0.91,8.63
5.13,9.44
6.81,0.56
2.75,3.95
7.35,6.31
5.26,1.9
3.02,0.14
7.93,5.59
2.48,1.08
7.79,2.28
3.22,6.62
9.02,2.58
8.5,1.94
5.69,9.71
6.87,0.36
8.77,0.59
8.4,4.23
9.66,9.22
1.18,5.04
8.65,4.76
3.01,8.72
9.79,1.01
8.92,3.25
5.51,5.65
6.14,1.22
8.37,2.1
9.06,3.03
0.98,7.62
5.28,1.41
8.38,3.5
5.45,2.37
7.69,1.28
3.97,1.96
5.49,2.31
7.8,2.32
3.37,4.94
7.54,8.89
6.63,1.89
3.76,9.92
6.07,3.31
3.41,9.31
5.44,0.76
4.96,7.58
5.45,8.12
