9.97,0.49
8.74,6.28
0.89,6.05
8.14,9.93
8.93,7.79
7.42,5.24
3.59,6.05
6.89,3.03
0.25,4.42
9.78,1.18
0.03,1.71
2.64,2.46
9.25,7.79
8.34,2.32
8.96,1.28
7.18,5.33
9.91,4.24
1.63,1.24
5.23,8.87
9.88,5.23
5.11,2.93
2.84,2.52
7.52,6.94
2.24,1.01
0.7,1.89
7.87,8.15
6.54,3.8
3.71,6.69
6.2,8.19
0.69,7.71
6.83,1.16
0.1,0.56
7.88,1.69
0.33,0.76
9.45,0.22
5.42,2.24
4.23,0.24
5.34,8.13
6.07,4.48
4.77,5.64
3.43,1.09
7.27,2.48
0.31,1.66
0.69,3.4
2.0,2.41
9.23,6.42
7.39,3.43
1.81,6.15
9.08,5.85
7.26,3.51
9.7,9.3
1.77,7.96
0.38,6.42
3.9,7.47
5.77,1.31
6.2,5.87
2.78,8.19
7.93,5.79
9.89,8.68
5.28,9.73
6.03,9.02
7.48,4.08
7.38,3.1
8.02,6.56
6.24,4.35
3.55,7.42
0.04,1.08
5.16,5.55
8.87,1.43
0.54,3.75
9.08,0.66
0.55,2.56
7.85,7.54
0.25,5.39
3.79,4.75
3.51,5.85
4.45,3.07
2.37,0.68
4.09,1.71
7.4,0.7
9.8,9.26
3.79,9.09
9.42,3.5
4.0,1.28
8.43,0.68
2.71,4.32
8.5,0.4
5.13,7.41
0.07,9.0
0.81,4.4
4.85,8.36
4.61,5.91
5.7,7.45
3.45,0.36
3.76,6.64
1.02,1.34
2.47,0.24
9.79,5.3
5.4,1.92
0.66,1.72
8.98,8.84
8.63,2.05
5.13,2.09
2.94,2.73
9.67,2.95
6.23,6.57
9.99,2.15
8.3,4.88
6.43,9.91
0.96,4.93
3.61,0.9
7.76,7.99
6.17,1.64
8.01,2.32
3.91,9.14
4.72,9.0
9.96,8.7
0.39,3.57
1.8,9.14
7.85,0.92
9.79,0.23
4.72,2.34
4.25,1.97
4.7,9.29
7.66,0.15
5.65,0.97
0.66,5.17
5.53,7.81
8.02,4.22
1.85,7.07
