0.95,4.87
9.13,6.59
4.7,7.15
1.14,8.48
6.96,9.1
3.45,2.41
7.11,3.48
4.59,0.29
4.96,4.82
4.17,7.8
6.1,9.25
2.2,1.2
1.48,0.37
8.42,9.68
7.64,6.59
6.06,4.39
9.89,4.25
3.65,5.53
3.23,9.45
6.15,5.01
2.11,9.77
9.64,6.87
3.81,7.97
1.69,8.21
7.23,2.63
0.54,2.36
9.03,9.94
3.24,8.73
0.52,5.49
4.5,8.54
6.58,0.73
9.24,1.49
0.69,2.94
1.79,2.16
3.56,7.0
8.1,9.5
3.44,1.98
5.83,4.4
5.06,6.59
8.6,1.15
1.92,9.47
6.14,1.74
0.35,6.8
3.44,3.54
9.45,3.68
4.66,4.5
4.48,7.45
2.17,7.2
5.31,8.84
0.54,2.69
6.8,7.31
2.06,1.66
7.75,4.41
9.59,1.21
7.12,0.66
0.15,0.13
1.1,2.78
4.02,0.44
6.87,7.94
9.31,5.68
4.5,1.18
1.23,7.96
8.41,3.16
2.31,3.31
5.13,2.3
8.17,2.62
0.02,8.61
9.92,4.13
9.56,9.0
9.16,1.15
9.48,4.62
9.54,4.05
6.48,0.0
1.49,1.41
9.43,4.53
5.19,8.1
2.61,7.6
9.07,4.18
0.85,5.91
7.42,3.45
7.37,7.54
3.09,4.41
1.3,4.36
3.65,9.81
5.64,3.58
6.33,9.49
3.06,4.34
4.05,9.48
6.52,5.16
6.71,4.92
1.0,8.78
0.84,9.03
3.57,3.03
6.12,3.47
3.76,3.87
8.16,6.33
2.42,8.84
4.8,7.44
8.02,7.23
0.28,9.47
2.53,6.85
5.07,8.48
1.14,9.53
6.17,1.06
5.02,3.2
4.4,2.11
0.44,5.08
5.64,2.81
6.61,4.63
6.05,4.34
9.47,9.21
7.15,9.05
0.86,7.65
8.3,9.0
8.21,3.29
8.94,3.36
6.07,2.4
9.45,6.92
5.62,4.16
1.5,2.45
6.57,4.96
6.28,7.57
8.6,4.8
7.55,6.64
1.5,9.63
0.48,9.24
0.45,2.66
5.9,6.87
2.45,0.04
3.65,8.84
4.24,3.73
7.81,0.65
8.75,7.32
9.03,1.01
5.57,4.62
1.14,9.46
4.74,6.45
6.2,9.65
3.25,0.63
1.96,8.19
6.53,0.97
8.25,1.16
7.29,6.08
9.26,7.49
6.79,3.3
6.03,2.43
7.2,8.25
3.24,3.34
8.41,0.94
9.05,4.72
4.67,2.02
1.82,4.99
0.16,9.61
3.0,1.35
3.4,3.72
2.66,6.83
5.51,9.97
5.28,1.96
5.76,7.7
1.73,2.22
1.07,8.94
1.7,9.73
9.3,5.76
7.04,6.68
6.71,0.08
5.61,3.23
0.01,2.59
5.69,7.89
2.06,5.09
4.9,2.82
7.02,2.84
5.79,0.66
7.86,6.77
1.88,2.23
9.56,8.56
1.26,8.31
2.69,2.8
7.57,2.58
4.88,1.86
4.7,6.65
4.44,5.51
3.11,9.16
6.78,4.36
1.09,0.14
9.39,2.3
0.94,8.37
4.21,8.62
6.11,6.73
0.93,9.7
2.89,8.96
8.99,7.05
3.46,1.24
8.17,4.93
4.15,7.2
9.6,6.53
5.17,8.52
4.76,9.35
9.81,4.34
6.69,4.92
1.92,0.63
5.08,9.51
4.36,6.54
2.28,9.48
4.65,4.02
3.09,9.32
6.95,6.39
4.49,8.43
7.06,5.87
0.14,6.5
8.36,0.8
6.57,6.57
5.32,7.4
2.59,2.74
2.29,2.08
7.07,9.53
7.52,9.54
2.87,8.73
6.94,3.67
4.74,8.69
9.81,6.21
1.63,3.82
9.68,5.32
4.94,9.22
0.56,6.97
9.73,7.98
5.75,4.78
8.42,3.97
8.76,3.82
5.93,7.05
9.17,3.31
2.13,4.04
8.36,5.52
2.47,6.33
5.64,9.96
7.13,7.4
8.02,9.79
9.79,2.06
5.21,5.12
3.49,2.53
9.15,6.97
0.05,5.29
2.11,5.31
3.3,4.59
8.7,0.66
9.04,2.46
9.42,5.79
3.24,9.54
3.17,9.13
4.98,3.81
5.89,3.24
9.19,6.78
5.9,3.91
4.07,0.89
3.41,6.71
9.38,3.52
4.22,0.05
8.58,0.33
5.45,6.34
8.38,0.94
6.56,0.48
1.57,8.29
9.61,2.05
4.14,8.88
5.83,0.37
9.1,8.13
4.03,5.6
7.51,1.52
2.47,4.54
8.57,7.36
8.68,6.37
0.48,0.21
6.41,2.48
6.49,3.19
2.57,9.76
4.98,4.75
8.42,3.05
4.36,6.65
1.2,1.75
4.46,0.87
2.27,2.46
8.25,0.59
3.04,6.42
6.39,5.73
6.75,9.27
3.78,7.49
6.6,4.3
8.4,9.35
2.92,6.78
5.23,9.57
1.0,0.11
2.67,8.41
3.85,7.0
1.6,2.49
6.04,7.08
3.67,1.06
7.78,6.64
3.83,3.67
3.05,4.56
1.66,3.67
7.11,4.1
0.32,1.12
4.62,1.26
8.58,6.73
1.93,6.86
7.96,3.83
5.86,4.11
7.11,4.59
0.79,2.94
3.39,3.12
8.31,0.07
5.81,4.19
7.33,4.54
7.17,4.91
8.41,0.7
4.41,5.28
5.48,2.97
3.29,5.6
3.84,7.79
5.26,0.49
0.38,9.33
3.33,2.14
5.67,5.68
6.58,4.33
6.16,8.0
4.78,2.49
6.67,5.95
1.64,2.34
3.17,5.39
5.51,3.39
7.77,0.68
3.16,2.75
8.92,9.83
1.1,7.33
6.13,6.63
8.15,6.36
2.03,7.38
8.52,6.06
1.28,6.03
2.44,0.3
2.56,7.42
8.17,7.78
7.99,2.6
8.15,8.1
