5.89,4.88
8.51,2.69
9.76,9.85
0.35,8.37
7.14,3.72
8.0,0.06
2.26,1.02
6.48,2.18
8.92,8.28
9.82,2.9
8.05,9.78
3.84,7.88
5.37,2.41
9.66,9.9
1.36,8.9
2.85,1.59
9.67,8.69
4.9,1.8
8.99,1.0
8.22,5.11
5.42,9.97
3.51,4.44
8.64,6.77
0.02,2.03
3.31,6.77
7.07,1.4
6.68,2.04
1.26,7.07
1.25,3.91
2.25,0.27
4.2,7.57
9.85,7.16
6.53,1.1
1.45,7.72
8.22,2.68
8.34,4.29
7.13,3.35
8.66,3.61
8.24,9.12
2.17,4.78
9.88,5.49
5.22,0.55
5.82,6.0
3.34,9.84
0.23,6.44
1.33,7.4
5.51,5.91
9.48,3.99
7.9,8.43
9.52,3.27
1.62,3.07
6.85,8.69
8.93,4.03
6.11,1.11
0.5,2.41
1.6,3.23
7.17,3.93
1.27,7.46
3.59,7.83
1.84,1.86
8.84,7.33
9.86,2.03
1.38,5.45
7.56,7.67
6.24,0.74
9.75,1.25
5.69,8.87
9.74,8.23
1.13,9.69
6.41,4.56
5.35,7.46
6.47,9.92
8.26,4.51
7.15,1.14
7.43,7.0
6.21,7.22
8.06,7.38
5.73,7.54
9.06,7.32
5.95,3.85
5.25,2.62
5.61,7.84
5.95,3.86
4.75,2.47
9.66,6.22
7.41,0.31
0.04,2.78
6.5,7.23
1.33,3.82
9.48,8.03
7.34,5.63
8.74,1.08
3.9,1.83
4.5,3.91
2.87,3.38
2.51,3.65
9.83,9.45
6.43,1.37
0.43,9.76
3.07,3.35
0.07,2.44
3.55,4.58
2.09,9.01
3.38,0.31
7.68,4.26
6.7,6.05
5.98,0.71
1.7,1.75
4.94,5.15
9.64,0.71
6.15,1.02
2.67,4.32
6.77,0.27
7.19,1.35
5.75,0.94
2.0,4.4
8.67,3.58
5.08,4.5
9.09,8.87
2.41,5.6
8.88,3.34
7.54,5.64
8.71,4.08
3.51,3.23
2.09,6.27
4.03,6.48
7.45,8.42
3.73,5.46
4.45,2.95
8.31,4.66
8.51,0.46
9.6,2.2
7.84,6.78
6.51,0.66
5.76,9.62
1.39,2.26
5.65,7.32
7.29,8.7
9.65,0.31
3.27,0.6
4.86,5.82
3.17,4.25
1.75,0.21
7.47,7.62
0.27,7.16
4.1,5.47
5.38,6.12
7.59,1.2
0.25,1.59
6.38,2.3
3.06,9.95
1.19,8.13
4.06,7.23
1.99,4.25
4.86,9.35
1.75,5.7
7.0,1.86
9.42,7.19
9.85,9.04
2.65,4.88
6.54,9.09
9.71,5.62
6.44,8.07
2.45,3.18
8.43,4.61
3.82,0.84
6.82,4.13
4.27,1.0
2.52,9.84
6.24,3.93
8.93,1.58
5.91,8.49
3.26,5.59
1.51,8.09
7.71,6.59
7.94,8.7
0.72,1.24
3.36,3.3
0.88,6.29
2.58,2.78
1.1,3.47
3.68,7.97
2.81,9.4
5.48,5.11
1.41,4.68
1.11,8.96
6.86,6.68
3.41,7.71
7.72,7.13
7.21,3.84
3.58,7.65
2.33,1.09
2.5,6.57
8.54,8.73
1.15,0.09
6.09,1.21
2.16,4.76
9.57,3.92
7.12,9.87
1.58,3.89
9.26,2.3
3.99,2.07
1.45,3.34
3.04,5.29
2.16,8.62
6.27,0.24
5.63,5.36
0.73,9.4
5.65,0.53
0.89,0.7
5.87,8.45
5.86,5.94
2.04,4.66
2.12,6.73
1.32,8.88
0.73,7.92
8.17,5.32
0.8,6.84
6.22,1.03
7.35,4.64
9.38,5.21
0.54,2.02
2.01,7.89
3.94,7.19
0.44,3.58
4.92,8.5
4.87,7.19
8.62,2.76
9.52,5.48
3.55,4.92
4.97,8.01
2.78,8.39
2.45,1.85
1.48,8.93
0.48,9.73
5.39,2.17
8.1,4.1
6.23,0.22
0.7,4.03
0.76,0.59
0.14,5.39
1.45,5.41
9.24,1.29
8.96,2.82
3.15,0.72
8.59,4.29
0.9,8.93
0.81,8.2
3.01,7.53
6.65,1.57
7.63,2.13
9.55,2.21
3.57,0.38
7.38,5.34
2.57,6.38
3.05,6.68
9.92,7.84
9.21,0.53
2.97,7.85
4.01,8.19
8.35,6.29
7.38,4.67
3.73,2.62
7.09,3.87
8.82,5.31
2.58,6.37
5.22,8.26
3.71,2.37
1.97,2.59
3.15,2.55
5.35,4.41
6.76,8.36
9.14,3.62
0.87,0.45
7.6,5.69
2.96,0.54
0.77,8.05
3.93,8.78
7.13,9.57
4.76,5.2
3.34,8.93
0.19,7.88
3.82,8.68
7.99,3.58
6.65,2.51
0.69,5.12
3.06,8.18
0.39,4.58
5.03,1.07
6.26,4.72
3.96,2.36
0.03,5.19
0.5,5.14
8.89,6.52
2.49,9.76
1.6,8.98
8.28,4.53
4.93,3.73
0.1,4.08
4.8,1.74
4.73,0.83
3.33,6.8
5.54,4.66
4.02,4.11
0.99,6.58
8.49,9.2
7.1,9.57
3.85,2.81
5.75,6.84
6.71,1.03
4.77,1.03
3.26,2.96
9.09,1.93
1.11,6.7
1.77,6.28
8.68,7.04
3.03,9.86
1.39,5.18
8.92,4.74
4.61,8.63
0.32,5.95
0.66,0.26
4.08,9.94
2.66,6.61
5.57,2.61
1.98,7.92
3.74,3.88
8.99,4.33
0.04,7.11
6.16,8.88
7.88,1.67
4.36,1.87
4.78,6.7
3.15,0.24
3.46,6.74
3.51,1.03
8.2,0.09
2.15,7.98
7.58,0.95
9.62,0.76
9.76,3.01
7.74,7.98
0.15,8.37
0.78,2.12
1.37,2.24
5.03,8.79
2.78,8.87
2.36,4.28
1.37,5.94
4.78,7.36
8.3,0.4
5.09,6.79
9.74,8.03
8.03,2.59
5.13,9.87
4.94,8.65
1.93,9.14
2.21,6.04
7.34,0.05
8.28,0.08
2.1,2.41
2.8,8.47
4.93,8.99
0.89,6.33
7.56,2.8
7.53,5.27
2.96,5.35
